"SalePrice","MSZoning_FV","MSZoning_RH","MSZoning_RL","MSZoning_RM","LotArea","StreetPave","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeMod","LandSlopeSev","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar.Grv","RoofMatlWdShake","RoofMatlWdShngl","MasVnrArea","ExterQualFa","ExterQualGd","ExterQualTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQual_Fa","BsmtQual_Gd","BsmtQual_None","BsmtQual_TA","BsmtCond_Gd","BsmtCond_None","BsmtCond_Po","BsmtCond_TA","BsmtExposure_Gd","BsmtExposure_Mn","BsmtExposure_No","BsmtExposure_None","BsmtFinType1_BLQ","BsmtFinType1_GLQ","BsmtFinType1_LwQ","BsmtFinType1_None","BsmtFinType1_Rec","BsmtFinType1_Unf","BsmtFinSF1","BsmtFinType2_BLQ","BsmtFinType2_GLQ","BsmtFinType2_LwQ","BsmtFinType2_None","BsmtFinType2_Rec","BsmtFinType2_Unf","BsmtFinSF2","BsmtUnfSF","HeatingQCFa","HeatingQCGd","HeatingQCPo","HeatingQCTA","X1stFlrSF","X2ndFlrSF","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQualFa","KitchenQualGd","KitchenQualTA","TotRmsAbvGrd","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalSev","FunctionalTyp","Fireplaces","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","GarageCars","GarageArea","GarageQual_Fa","GarageQual_Gd","GarageQual_None","GarageQual_Po","GarageQual_TA","GarageCond_Fa","GarageCond_Gd","GarageCond_None","GarageCond_Po","GarageCond_TA","WoodDeckSF","ScreenPorch","PoolArea","PoolQC_Fa","PoolQC_Gd","PoolQC_None","Fence_GdWo","Fence_MnPrv","Fence_MnWw","Fence_None","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","IfRemodelled_1"
164500,1,0,0,0,0.0183557932651346,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.588770452848123,0.534246575342466,0.999502252487836,0.999502268824608,1,0,0,0,0,1,0,0,0,0,0,0,0.0475,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.261986301369863,0,0,0,0,0.120100140074658,0.29636803874092,0.5,0.25,0.333333333333333,0,1,0,0.25419242280678,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.354838709677419,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
85000,0,0,0,0,0.0393504744687412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280348292484215,0.184931506849315,0.952713986344405,0.986063527089019,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.433647260273973,0,0,0,1,0.198806328749666,0,0.25,0.25,0.333333333333333,1,0,0,0.389793800478275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
123600,0,0,1,0,0.0374921269402078,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.383155679272184,0.546231546231546,0.992036039805373,0.992534032369117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.104181431608788,0,0,0,0,0,1,0,0.17208904109589,0,0,0,0,0.194292008700975,0,0.25,0.375,0.333333333333333,0,0,1,0.321993111642527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
109900,0,0,1,0,0.0334502210656475,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.383155679272184,0.546231546231546,0.970135149270151,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.20410574793726,0,0.25,0.25,0.333333333333333,0,0,1,0.25419242280678,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.282258064516129,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
98600,0,0,1,0,0.0394898505333812,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.485963066060153,0.319347319347319,0.975610371903956,0.975611172405784,0,0,1,0,0,1,0,0,0,0,0,0,0.126875,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.106307583274274,0,0,0,0,0,1,0,0.271832191780822,0,0,0,1,0.242379330958773,0,0.25,0.25,0.333333333333333,0,0,1,0.389793800478275,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.32258064516129,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163500,0,0,1,0,0.0620687730050626,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.485963066060153,0.773115773115773,0.95570047141739,0.998009075298431,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.126328844790928,0,0,0,0,0,1,0,0.069777397260274,0,0,0,0,0.189188864298106,0,0.25,0.25,0.333333333333333,0,0,1,0.321993111642527,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.290322580645161,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
133900,0,0,0,0,0.0334502210656475,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.588770452848123,0.65967365967366,0.950225248783584,0.994027225895294,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.18532955350815,0,0,0,0,0,1,0,0.0719178082191781,0,0,0,0,0.247286200576916,0.499273607748184,0.5,0.5,0.666666666666667,0,0,1,0.593195866985516,0,0,0,0,0,1,0.25,0,0,0,0,1,0.4,0.34005376344086,0,0,0,0,1,0,0,0,0,1,0,0.171875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
204750,0,0,1,0,0.0433784427368375,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.588770452848123,0.546231546231546,0.993529282341866,0.993529494719902,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.114812189936215,0,0,0,0,0,1,0,0.0753424657534247,0,0,0,0,0.17760865199929,0.426634382566586,0.5,0.375,0.333333333333333,0,1,0,0.457594489314022,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.459677419354839,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
185000,0,0,1,0,0.0453668745923682,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.588770452848123,0.886557886557887,0.991538292293209,0.991538570018333,1,0,0,0,0,1,0,0,0,0,0,0,0.0425,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.054925584691708,0,0,0,0,0,1,0,0.158390410958904,0,1,0,0,0.133446825436006,0.382566585956416,0.5,0.375,0.333333333333333,0,0,1,0.389793800478275,0,0,0,0,0,1,0.25,0,0,1,0,0,0.4,0.282258064516129,0,0,0,0,1,0,0,0,0,1,0.162921348314607,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
214000,0,0,1,0,0.0476851631342137,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.691577839636092,0.546231546231546,0.994524777366194,0.994524957070686,1,0,0,0,0,1,0,0,0,0,0,0,0.114375,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.205882352941176,0,0,0,0,0,1,0,0.18236301369863,0,0,0,0,0.311664329966947,0,0.5,0.375,0.333333333333333,0,1,0,0.389793800478275,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.317204301075269,0,0,0,0,1,0,0,0,0,1,0.110955056179775,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
94750,0,0,1,0,0.0507374989498299,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.383155679272184,0.546231546231546,0.977601361952613,0.977602097107352,0,0,1,0,0,1,0,0,0,0,0,0,0.03,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0921332388377038,0,0,0,0,0,1,0,0.188356164383562,0,0,0,1,0.188403765159204,0,0.25,0.375,0.333333333333333,0,0,1,0.389793800478275,0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.290322580645161,0,0,0,0,1,0,0,0,0,1,0.0842696629213483,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
83000,0,0,1,0,0.0493623217787152,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.485963066060153,0.546231546231546,0.955202723905226,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0191353649893692,0,0,0,0,0,1,0,0.149828767123288,1,0,0,0,0.16386941706849,0,0.25,0.25,0.333333333333333,0,0,1,0.321993111642527,0,0,0,0,0,1,0,0,1,0,0,0,0.2,0.245967741935484,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128950,0,0,1,0,0.0432994629668748,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.383155679272184,0.546231546231546,0.974614876879628,0.974615710054999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.100815024805103,0,0,0,0,0,1,0,0.163099315068493,1,0,0,0,0.240416583111516,0,0.25,0.375,0.333333333333333,0,0,1,0.389793800478275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.247191011235955,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
205000,0,0,1,0,0.0492601126646458,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.588770452848123,0.773115773115773,0.983574332098583,0.995520419421471,1,0,0,0,0,1,0,0,0,0,0,0,0.0175,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.212615166548547,0,0,0,0,0,1,0,0.175513698630137,0,1,0,0,0.315982375230913,0,0.5,0.375,0.333333333333333,0,1,0,0.389793800478275,0,0,0,0,0,1,0.5,1,0,0,0,0,0.4,0.32258064516129,0,0,0,0,1,0,0,0,0,1,0.117977528089888,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
178000,0,0,1,0,0.0427698339212427,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.588770452848123,0.546231546231546,0.987556312195896,0.987556720615196,1,0,0,0,0,1,0,0,0,0,0,0,0.21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.317208904109589,0,0,0,1,0.191740436499541,0.365617433414044,0.5,0.375,0.333333333333333,0,1,0,0.457594489314022,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.31989247311828,0,0,0,0,1,0,0,0,0,1,0.134831460674157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
118964,0,0,1,0,0.0326046729401648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.485963066060153,0.546231546231546,0.984569827122911,0.984570333562843,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.301261766376485,0,0.5,0.5,0.666666666666667,0,0,1,0.525395178149769,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.275537634408602,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
198900,0,0,1,0,0.0483262930315578,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.691577839636092,0.546231546231546,0.999502252487836,0.999502268824608,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.524828767123288,0,0,0,0,0.240612857896242,0,0.5,0.375,0.333333333333333,0,1,0,0.389793800478275,0,0,0,0,0,1,0,1,0,0,0,0,0.6,0.497311827956989,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
169500,0,0,0,1,0.0360426158679517,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691577839636092,0.432789432789433,0.960677946539032,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0.375,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0396881644223955,0,0,0,0,0,1,0,0.349315068493151,0,0,0,0,0.240612857896242,0.286682808716707,0.25,0.5,0.333333333333333,0,0,1,0.457594489314022,0,0,0,0,0,1,0.5,0,0,0,0,1,0.2,0.161290322580645,0,0,0,0,1,0,0,0,0,1,0,0.319444444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
250000,1,0,0,0,0.0435549857520481,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.794385226424061,0.546231546231546,0.996515767414851,0.997013612947647,0,0,1,0,0,1,0,0,0,0,0,0,0.48,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.450770547945205,0,0,0,0,0.206657320138694,0.454721549636804,0.5,0.375,0.333333333333333,0,1,0,0.593195866985516,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.435483870967742,0,0,0,0,1,0,0,0,0,1,0.098314606741573,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1e+05,0,0,0,1,0.0501753488224485,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.383155679272184,0.773115773115773,0.937781560979481,0.992534032369117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.274400684931507,0,1,0,0,0.20547967143034,0,0.25,0.25,0.333333333333333,0,0,1,0.389793800478275,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.183467741935484,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
115000,0,0,0,1,0.0278751784800472,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.485963066060153,0.546231546231546,0.96913983079719,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0184266477675408,1,0,0,0,0,0,0.110747051114024,0.220890410958904,0,0,0,0,0.154840776971108,0,0.25,0.25,0.333333333333333,0,0,1,0.321993111642527,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.168010752688172,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
115000,0,0,0,1,0.0394898505333812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485963066060153,0.773115773115773,0.954705235524909,0.997511344123039,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.339469178082192,0,0,0,1,0.195665932194055,0.25181598062954,0.5,0.375,0.333333333333333,1,0,0,0.457594489314022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
190000,0,0,1,0,0.0545935700715368,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.588770452848123,0.65967365967366,0.983574426069472,0.983574871212058,0,0,1,0,0,1,0,0,0,0,0,0,0.3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.124911410347271,0,0,0,0,0,1,0,0.487585616438356,0,0,0,0,0.361910674856728,0,0.5,0.375,0.333333333333333,0,0,1,0.457594489314022,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.366935483870968,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136900,0,0,1,0,0.0442518660752482,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588770452848123,0.432789432789433,0.972126298784559,0.981086215335098,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0786676116229624,0,0,0,0,0,1,0,0.235445205479452,0,1,0,0,0.238650110048985,0.309443099273608,0.5,0.5,0.333333333333333,0,0,1,0.457594489314022,0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.218413978494624,0,0,0,0,1,0,0,0,0,1,0.127808988764045,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
180000,0,0,1,0,0.036005448917381,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.691577839636092,0.546231546231546,0.995022553354386,0.995022688246078,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0442948263642806,0,0,0,0,0,1,0,0.0573630136986301,0,0,0,0,0.151896655200222,0.317675544794189,0.5,0.375,0.333333333333333,0,0,1,0.457594489314022,0,0,0,0,0,1,0.25,0,0,1,0,0,0.4,0.268817204301075,0,0,0,0,1,0,0,0,0,1,0.126404494382022,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
383970,0,0,1,0,0.046296048356635,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.691577839636092,0.546231546231546,0.998506766006316,0.998506806473824,1,0,0,0,0,1,0,0,0,0,0,0,0.1375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.174344436569809,0,0,0,0,0,1,0,0.11986301369863,0,0,0,0,0.251604245840881,0.684745762711864,0.5,0.5,0.333333333333333,0,0,0,0.660996555821264,0,0,0,0,0,1,0.25,0,0,1,0,0,0.6,0.532258064516129,0,0,0,0,1,0,0,0,0,1,0.0842696629213483,0.291666666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
217000,0,0,1,0,0.0975632108000514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.588770452848123,0.546231546231546,0.971628554119998,0.971629323002646,0,0,1,0,0,1,0,0,0,0,0,0,0.115,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00620127569099929,0,0,0,0,1,0,0.569462647444299,0.387414383561644,0,0,0,1,0.443364710517896,0,0.5,0.375,0.333333333333333,0,1,0,0.457594489314022,0,0,0,0,0,1,0.5,0,1,0,0,0,0.4,0.30241935483871,0,0,0,0,1,0,0,0,0,1,0.116573033707865,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
